file_path,file_type,purpose,generated_by,input_dependencies,last_modified,tracked_by_git,reproducible,notes
data_collection/reports/audit_reproduction/eda_sample_5000/bbox_distribution_by_scene.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=7759
data_collection/reports/audit_reproduction/eda_sample_5000/bbox_samples.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=27867077
data_collection/reports/audit_reproduction/eda_sample_5000/bbox_statistics.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:32,False,True,size_bytes=817
data_collection/reports/audit_reproduction/eda_sample_5000/cache/aau_rainsnow_sample_5000.json,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:46:41,False,False,size_bytes=7117385
data_collection/reports/audit_reproduction/eda_sample_5000/cache/mio_tcd_sample_5000.json,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:46:18,False,False,size_bytes=13267470
data_collection/reports/audit_reproduction/eda_sample_5000/cache/ua_detrac_sample_5000.json,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:47:53,False,False,size_bytes=70371665
data_collection/reports/audit_reproduction/eda_sample_5000/class_distribution.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=2235
data_collection/reports/audit_reproduction/eda_sample_5000/class_distribution_by_scene.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=4932
data_collection/reports/audit_reproduction/eda_sample_5000/condition_distribution.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=770
data_collection/reports/audit_reproduction/eda_sample_5000/contact_sheet_status.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:36,False,True,size_bytes=1096
data_collection/reports/audit_reproduction/eda_sample_5000/cross_test_sequence_statistics.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=2334
data_collection/reports/audit_reproduction/eda_sample_5000/daily_report_draft.md,DOCUMENT,Documentation or generated narrative,REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:36,False,True,size_bytes=2545
data_collection/reports/audit_reproduction/eda_sample_5000/dataset_comparison.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:32,False,True,size_bytes=2266
data_collection/reports/audit_reproduction/eda_sample_5000/dataset_gap_analysis.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=7932
data_collection/reports/audit_reproduction/eda_sample_5000/dataset_inventory.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:32,False,True,size_bytes=1410
data_collection/reports/audit_reproduction/eda_sample_5000/duplicate_groups.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=1284288
data_collection/reports/audit_reproduction/eda_sample_5000/executive_summary.md,DOCUMENT,Documentation or generated narrative,REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:36,False,True,size_bytes=1572
data_collection/reports/audit_reproduction/eda_sample_5000/figures/01_images_by_dataset.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:33,False,False,size_bytes=42087
data_collection/reports/audit_reproduction/eda_sample_5000/figures/02_videos_sequences_by_dataset.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:33,False,False,size_bytes=43526
data_collection/reports/audit_reproduction/eda_sample_5000/figures/03_bboxes_by_dataset.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:33,False,False,size_bytes=43325
data_collection/reports/audit_reproduction/eda_sample_5000/figures/04_original_class_distribution.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:33,False,False,size_bytes=85692
data_collection/reports/audit_reproduction/eda_sample_5000/figures/05_mapped_class_distribution.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:33,False,False,size_bytes=40831
data_collection/reports/audit_reproduction/eda_sample_5000/figures/06_lighting_distribution.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:34,False,False,size_bytes=30302
data_collection/reports/audit_reproduction/eda_sample_5000/figures/07_weather_distribution.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:34,False,False,size_bytes=52712
data_collection/reports/audit_reproduction/eda_sample_5000/figures/08_brightness_distribution.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:34,False,False,size_bytes=33723
data_collection/reports/audit_reproduction/eda_sample_5000/figures/09_blur_distribution.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:34,False,False,size_bytes=33004
data_collection/reports/audit_reproduction/eda_sample_5000/figures/10_resolution_distribution.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:34,False,False,size_bytes=34792
data_collection/reports/audit_reproduction/eda_sample_5000/figures/11_bbox_area_ratio.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:34,False,False,size_bytes=31248
data_collection/reports/audit_reproduction/eda_sample_5000/figures/12_bbox_width_320.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:34,False,False,size_bytes=31541
data_collection/reports/audit_reproduction/eda_sample_5000/figures/13_bbox_height_320.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:35,False,False,size_bytes=30931
data_collection/reports/audit_reproduction/eda_sample_5000/figures/14_bbox_320_categories.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:35,False,False,size_bytes=40974
data_collection/reports/audit_reproduction/eda_sample_5000/figures/15_boxes_per_image.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:35,False,False,size_bytes=32847
data_collection/reports/audit_reproduction/eda_sample_5000/figures/16_ua_occlusion.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:35,False,False,size_bytes=30934
data_collection/reports/audit_reproduction/eda_sample_5000/figures/17_ua_truncation.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:35,False,False,size_bytes=31703
data_collection/reports/audit_reproduction/eda_sample_5000/figures/18_viewpoint_score.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:35,False,False,size_bytes=39276
data_collection/reports/audit_reproduction/eda_sample_5000/figures/19_selection_ratio.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:35,False,False,size_bytes=46773
data_collection/reports/audit_reproduction/eda_sample_5000/figures/20_data_gaps.png,FIGURE,Generated visualization/evidence,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:48:36,False,False,size_bytes=35277
data_collection/reports/audit_reproduction/eda_sample_5000/figures/21_cross_test_bbox_difficulty.png,FIGURE,Generated visualization/evidence,REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:36,False,True,size_bytes=50702
data_collection/reports/audit_reproduction/eda_sample_5000/figures/22_quality_issue_counts.png,FIGURE,Generated visualization/evidence,REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:36,False,True,size_bytes=45689
data_collection/reports/audit_reproduction/eda_sample_5000/figures/23_split_sequence_distribution.png,FIGURE,Generated visualization/evidence,REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:36,False,True,size_bytes=47755
data_collection/reports/audit_reproduction/eda_sample_5000/image_quality.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:32,False,True,size_bytes=725
data_collection/reports/audit_reproduction/eda_sample_5000/image_quality_samples.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:32,False,True,size_bytes=2864360
data_collection/reports/audit_reproduction/eda_sample_5000/invalid_annotations.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=205912
data_collection/reports/audit_reproduction/eda_sample_5000/k230_holdout_plan.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=1327
data_collection/reports/audit_reproduction/eda_sample_5000/label_consistency_audit.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=1790
data_collection/reports/audit_reproduction/eda_sample_5000/quality_audit_summary.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=1003
data_collection/reports/audit_reproduction/eda_sample_5000/quality_review_queue.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=1262
data_collection/reports/audit_reproduction/eda_sample_5000/research_findings.md,DOCUMENT,Documentation or generated narrative,REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:36,False,True,size_bytes=5275
data_collection/reports/audit_reproduction/eda_sample_5000/road_type_distribution.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=637
data_collection/reports/audit_reproduction/eda_sample_5000/scene_metadata_distribution.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=2688
data_collection/reports/audit_reproduction/eda_sample_5000/selected_data_manifest.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=1747933
data_collection/reports/audit_reproduction/eda_sample_5000/sequence_leakage.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=99
data_collection/reports/audit_reproduction/eda_sample_5000/sequence_scene_metadata.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=4191
data_collection/reports/audit_reproduction/eda_sample_5000/split_distribution.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=956
data_collection/reports/audit_reproduction/eda_sample_5000/split_proposal.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=47598
data_collection/reports/audit_reproduction/eda_sample_5000/split_validation_summary.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=1244
data_collection/reports/audit_reproduction/eda_sample_5000/stationary_candidates.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=3912
data_collection/reports/audit_reproduction/eda_sample_5000/viewpoint_suitability.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:48:33,False,True,size_bytes=46850
data_collection/reports/audit_reproduction/independent_audit_stderr.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:34:55,False,False,size_bytes=0
data_collection/reports/audit_reproduction/independent_audit_stdout.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:39:35,False,False,size_bytes=658
data_collection/reports/audit_reproduction/independent_raw_audit.json,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:39:35,False,False,size_bytes=5430
data_collection/reports/audit_reproduction/performance.csv,TABLE,"Metadata, plan, or generated report",REFERENCED_BY_SCRIPT,See source/config references,2026-08-02T12:39:35,False,True,size_bytes=119
data_collection/reports/external_eda/annotation_quality.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:25,True,True,size_bytes=1063
data_collection/reports/external_eda/balanced_subset_plan.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,True,True,size_bytes=1492
data_collection/reports/external_eda/bbox_boundary_clip_samples.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,False,True,size_bytes=203761
data_collection/reports/external_eda/bbox_distribution_by_scene.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=7759
data_collection/reports/external_eda/bbox_samples.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,False,True,size_bytes=27867077
data_collection/reports/external_eda/bbox_statistics.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:25,True,True,size_bytes=817
data_collection/reports/external_eda/cache/aau_rainsnow_sample_5000.json,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:13:44,False,False,size_bytes=7117385
data_collection/reports/external_eda/cache/mio_tcd_sample_5000.json,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:16:24,False,False,size_bytes=13267470
data_collection/reports/external_eda/cache/ua_detrac_sample_5000.json,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:14:54,False,False,size_bytes=70371665
data_collection/reports/external_eda/class_distribution.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,True,True,size_bytes=2235
data_collection/reports/external_eda/class_distribution_by_scene.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=4932
data_collection/reports/external_eda/condition_distribution.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,True,True,size_bytes=770
data_collection/reports/external_eda/contact_sheet_status.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=1096
data_collection/reports/external_eda/cross_test_sequence_statistics.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=2334
data_collection/reports/external_eda/daily_report_draft.md,DOCUMENT,Documentation or generated narrative,run_external_dataset_eda.py,See source/config references,2026-08-02T12:18:40,True,True,size_bytes=2544
data_collection/reports/external_eda/dataset_comparison.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:25,True,True,size_bytes=2266
data_collection/reports/external_eda/dataset_gap_analysis.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,True,True,size_bytes=7932
data_collection/reports/external_eda/dataset_inventory.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:25,True,True,size_bytes=1410
data_collection/reports/external_eda/duplicate_groups.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,False,True,size_bytes=1284288
data_collection/reports/external_eda/evaluation_slice_readiness.csv,TABLE,"Metadata, plan, or generated report",MANUAL_REVIEW_OR_POLICY,NOT_DECLARED,2026-08-02T12:11:26,True,False,size_bytes=821
data_collection/reports/external_eda/executive_summary.md,DOCUMENT,Documentation or generated narrative,run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=1572
data_collection/reports/external_eda/figures/01_images_by_dataset.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=42087
data_collection/reports/external_eda/figures/02_videos_sequences_by_dataset.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=43526
data_collection/reports/external_eda/figures/03_bboxes_by_dataset.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=43325
data_collection/reports/external_eda/figures/04_original_class_distribution.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=85692
data_collection/reports/external_eda/figures/05_mapped_class_distribution.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=40831
data_collection/reports/external_eda/figures/06_lighting_distribution.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=30302
data_collection/reports/external_eda/figures/07_weather_distribution.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=52712
data_collection/reports/external_eda/figures/08_brightness_distribution.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=33723
data_collection/reports/external_eda/figures/09_blur_distribution.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=33004
data_collection/reports/external_eda/figures/10_resolution_distribution.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=34792
data_collection/reports/external_eda/figures/11_bbox_area_ratio.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:28,True,True,size_bytes=31248
data_collection/reports/external_eda/figures/12_bbox_width_320.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:28,True,True,size_bytes=31541
data_collection/reports/external_eda/figures/13_bbox_height_320.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:28,True,True,size_bytes=30931
data_collection/reports/external_eda/figures/14_bbox_320_categories.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:28,True,True,size_bytes=40974
data_collection/reports/external_eda/figures/15_boxes_per_image.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=32847
data_collection/reports/external_eda/figures/16_ua_occlusion.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=30934
data_collection/reports/external_eda/figures/17_ua_truncation.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=31703
data_collection/reports/external_eda/figures/18_viewpoint_score.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=39276
data_collection/reports/external_eda/figures/19_selection_ratio.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=46773
data_collection/reports/external_eda/figures/20_data_gaps.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=35277
data_collection/reports/external_eda/figures/21_cross_test_bbox_difficulty.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=50702
data_collection/reports/external_eda/figures/22_quality_issue_counts.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=45689
data_collection/reports/external_eda/figures/23_split_sequence_distribution.png,FIGURE,Generated visualization/evidence,run_external_dataset_eda.py:_figures/_audit_figures,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=47755
data_collection/reports/external_eda/final_run.stderr.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-31T11:03:17,False,False,size_bytes=79804
data_collection/reports/external_eda/final_run.stdout.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-31T11:04:38,False,False,size_bytes=1025
data_collection/reports/external_eda/image_quality.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:25,True,True,size_bytes=725
data_collection/reports/external_eda/image_quality_samples.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:25,False,True,size_bytes=2864360
data_collection/reports/external_eda/invalid_annotations.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,False,True,size_bytes=205912
data_collection/reports/external_eda/k230_holdout_plan.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=1327
data_collection/reports/external_eda/label_consistency_audit.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=1790
data_collection/reports/external_eda/pipeline_errors.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:14:54,False,False,size_bytes=424
data_collection/reports/external_eda/quality_audit_summary.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=1003
data_collection/reports/external_eda/quality_review_queue.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=1262
data_collection/reports/external_eda/rerun_resume_stderr.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:16:18,False,False,size_bytes=14229
data_collection/reports/external_eda/rerun_resume_stdout.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:16:29,False,False,size_bytes=1253
data_collection/reports/external_eda/rerun_stderr.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:14:59,False,False,size_bytes=74869
data_collection/reports/external_eda/rerun_stdout.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-08-02T12:14:59,False,False,size_bytes=1039
data_collection/reports/external_eda/research_findings.md,DOCUMENT,Documentation or generated narrative,run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:29,True,True,size_bytes=5275
data_collection/reports/external_eda/road_type_distribution.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=637
data_collection/reports/external_eda/sample_run.stderr.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-31T10:55:07,False,False,size_bytes=21892
data_collection/reports/external_eda/sample_run.stdout.log,OTHER,Repository artifact,NO_GENERATOR_FOUND,NOT_DECLARED,2026-07-31T10:55:11,False,False,size_bytes=641
data_collection/reports/external_eda/scene_metadata_distribution.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=2688
data_collection/reports/external_eda/selected_data_manifest.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=1747933
data_collection/reports/external_eda/sequence_leakage.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,True,True,size_bytes=99
data_collection/reports/external_eda/sequence_scene_metadata.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=4191
data_collection/reports/external_eda/split_distribution.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=956
data_collection/reports/external_eda/split_proposal.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=47598
data_collection/reports/external_eda/split_validation_summary.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=1244
data_collection/reports/external_eda/stationary_candidates.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:27,True,True,size_bytes=3912
data_collection/reports/external_eda/ua_others_sample_review.csv,TABLE,"Metadata, plan, or generated report",MANUAL_REVIEW_OR_POLICY,NOT_DECLARED,2026-08-02T12:11:02,True,False,size_bytes=2415
data_collection/reports/external_eda/viewpoint_suitability.csv,TABLE,"Metadata, plan, or generated report",run_external_dataset_eda.py,See source/config references,2026-08-02T12:16:26,True,True,size_bytes=46850
data_collection/reports/github_dataset_review.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T12:35:59,True,False,size_bytes=5954
data_collection/reports/license_validation_report.md,DOCUMENT,Documentation or generated narrative,REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T12:36:16,True,True,size_bytes=243
data_collection/reports/mio_tcd_radiate_download_evidence.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T12:35:59,True,False,size_bytes=2445
data_collection/reports/near_duplicate_frame_report.md,DOCUMENT,Documentation or generated narrative,REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T12:19:26,True,True,size_bytes=11942
data_collection/reports/online_source_report.md,DOCUMENT,Documentation or generated narrative,REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T12:36:16,True,True,size_bytes=681
data_collection/reports/rejected_data_report.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-29T11:03:40,True,False,size_bytes=92
data_collection/reports/search_queries_to_run.md,DOCUMENT,Documentation or generated narrative,REFERENCED_BY_SCRIPT,See source/config references,2026-07-29T11:08:10,True,True,size_bytes=1516
data_collection/reports/ua_detrac_download_evidence.md,DOCUMENT,Documentation or generated narrative,MANUAL_DOCUMENT,NOT_DECLARED,2026-07-31T10:22:49,True,False,size_bytes=976
